Channel ID,Video ID,Title,Published At,Views,Likes,Comments,Description,Transcript_Available,Classification
UCuyl9HIbX_fYTuJbLEz1KQw,_ag-T0Y7UcQ,Corneal Traction Suture,2021-04-17T09:44:19Z,2714,40,0,Corneal Traction Suture,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,SBUY-K-SNBA,Tension Free Cortical wash,2021-04-10T04:38:36Z,4298,59,2,Tension Free Cortical wash,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,2E6hLgYnbFE,IOL in Sulcus with Optic Capture,2021-04-03T04:08:39Z,2831,30,2,IOL in Sulcus with Optic Capture,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,uKbyaTY0twE,Transition to Direct Chop,2021-03-28T11:04:01Z,1713,42,0,Transition to Direct Chop,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,FLvYg1XTJ58,Uberisation of Eye care,2021-03-24T05:14:21Z,655,25,2,Uberisation of Eye care,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,jjT8Fap_RBo,Guardians of Vision - Prioritizing High Risk Patients,2021-03-24T05:11:42Z,159,5,0,Guardians of Vision - Prioritizing High Risk Patients,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,z1K1LzL6_cY,3D Click Art Exhibition,2021-03-24T05:07:07Z,124,0,0,3D Click Art Exhibition,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,iq9ax2lwyQI,Humphrey Field Analyzer,2021-03-19T04:26:30Z,3466,47,2,HFA Testing Instructions demo video,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,nlzPmfD6Mv4,World Glaucoma Week Webinar,2021-03-14T03:44:14Z,529,13,3,World Glaucoma Week Webinar,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,k1IJZIYHrco,Capsulorhexis in Intumescent Cataract,2021-03-13T09:09:41Z,3979,58,0,Capsulorhexis in Intumescent Cataract,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,V5Z2GXLYCi4,Staining of Anterior Lens Capsule,2021-03-06T10:52:17Z,2520,42,2,Staining of Anterior Lens Capsule,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,zOQluBogtT4,Hidden Phaco Fragments,2021-02-27T04:09:29Z,998,20,0,Hidden Phaco Fragments,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,vU-gqINJjDc,IOL Magnifier,2021-02-13T09:04:57Z,1655,30,0,IOL Magnifier,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,xJE_6DeEyD0,One Minute Tip for Cataract Surgery,2021-02-06T10:54:47Z,3178,46,0,One Minute Tip for Cataract Surgery,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,arJNuDggJUA,A Second Wave of Hydrodissection,2021-01-02T11:41:32Z,2417,56,1,A second wave of hydrodissection for easy removal of cortex,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,wAT2W931q8s,REFLECTIONS 2020,2020-12-26T13:27:20Z,726,39,0,"Season's Greetings from Aravind Eye Hospital, Pondicherry 

This crisis  in 2020 unlocked  opportunities for everyone of us to improve patient care and work towards our mission to eradicate needless blindness 

Welcoming 2021 with hope and strength! 

Don’t miss to see our Reflections",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,K2YTUU2XHE4,MIGS for Glaucoma Care in Developing Countries,2020-12-26T04:16:35Z,4306,69,3,Our ASCRS 2020 Film Festival Award winning video describes the steps of MIGS (Minimally Invasive Glaucoma Surgeries) for Glaucoma care in developing countries.,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,zwu9jBbojcw,Phacotrabeculectomy in a case of Superior Zonular Dialysis,2020-12-19T03:58:08Z,280,6,0,Our video demonstrates Phacotrabeculectomy in a case of Superior Zonular Dialysis,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,6hDmJAlHKzw,Primary Single Haptic Iris Fixation Technique In The Management Of Large PCR/ Inadequate Bag Support,2020-12-05T03:30:12Z,884,24,1,Our video demonstrates the technique of Single Haptic Iris Fixation technique of a three piece IOL in case of large PCR or inadequate capsular support,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,4aCkOnyKMKw,Incremental Innovations in Operation Theatres,2020-11-28T03:16:54Z,1305,36,1,This is a video which highlights some of the incremental changes done to improve safety and also patient centered care in operating room setting,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,FqxReegbBqE,Phacoemulsification with Iris Hooks and CTR in a case of Mature Cataract with Iris Coloboma,2020-11-21T03:22:26Z,1154,25,1,Our video demonstrates the technique of Phacoemulsification in a case of Iris Coloboma with Mature Cataract and Inferior zonular dialysis,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,F_pcmG1yedM,IOL Flip Technique,2020-11-13T10:23:28Z,2127,25,0,Foldable IOL can sometimes get released upside down during implantation due to faulty loading. Faulty loading can also cause IOL damage or haptic breakage. Here is our video showing a simple solution to reposition upside down positioned IOL and also recommends a simple solution to prevent mishaps during IOL loading by Ophthalmic technicians,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,_IJNowqvAlU,Eye Injury Awareness during Diwali,2020-11-11T03:39:48Z,658,20,0,,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,tmFa3ZQSOTs,Eye Injury Awareness during Diwali - Tamil,2020-11-11T03:35:13Z,3774,36,3,This video describes safety measures to be taken while celebrating Diwali,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,xkIYaCO0JoM,Phacoemulsification in Hypermature Cataract,2020-10-31T03:29:31Z,2193,36,3,Our video demonstrates Innovative surgical technique to tackle a case of Hypermature Cataract,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,xaH2R8EBvP4,Grand Rounds - Never Let a Good Crisis Go Waste,2020-10-30T12:18:08Z,598,19,1,Grand Rounds - Never Let a Good Crisis Go Waste,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,XtCqCEgLneg,Intraoperative gonioscopy,2020-10-10T07:10:18Z,2170,28,0,Our video demonstrates the technique of Intraoperative Gonioscopy and its various indications and prerequisites.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Z7qmLM13Gu4,Medical management of Glaucoma and newer Glaucoma Therapy - Dr. Ganesh Venkatraman,2020-09-29T13:11:51Z,3158,50,3,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,HMr78vCbc2I,Counselling patients on usage of oral steroids,2020-09-26T10:20:49Z,435,2,10,This video will be helpful for counselling patients on proper usage of oral steroids,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,71DKoxSZg10,Orbscan & Zywave Procedure,2020-09-26T05:12:34Z,3245,39,3,Orbscan & Zywave Procedure,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,8t-Bsyi9Iik,Basic Statistics Part 2 - Dr Chris Andrews,2020-09-24T13:21:20Z,187,2,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,ptzUmRaooMg,Optic disc changes in Glaucoma - Dr. Mohideen,2020-09-21T12:11:45Z,878,18,1,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,f4HLb94e4mU,Soap Pellet Integrated Phacoemulsification Training Model,2020-09-19T04:36:14Z,555,12,0,Our video demonstrates a low cost way of Phacoemulsification training in wet lab with soap pellets in goat eyes,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,xk1FwdBd3uw,Basic statistics Part 1 - Dr. Chris Andrews,2020-09-17T13:15:04Z,220,5,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,IjDH_m6IQUc,Wound Healing in Glaucoma Surgeries and Role of Antimetabolites - Dr R. Ramakrishnan,2020-09-14T12:09:30Z,685,11,0,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,XDOm_sU18yc,What is patentable invention and the Patent process in India - Mr. Tarun Khurana,2020-09-12T12:08:21Z,231,4,0,,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,aTGGlqQmnLM,Innovation In Ophthalmic Training,2020-09-12T03:39:00Z,1527,34,2,"Residency and fellowship training programs are facing huge challenges due to COVID. We implemented various alternative learning strategies by giving importance to safety.  We developed a simulated environment away from the patient's area - Wet lab/ Dry lab training, where all the ophthalmic equipments are placed, so that they could be in touch with the regular ophthalmic skills.

Our video here demonstrates the uses of Wet/Dry lab during covid times for Residents and Fellows to practice ophthalmic skills safely..",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,Qw9gp29CGWk,eLearning Resources in Ophthalmology - Dr. John Davis Akkara,2020-09-05T12:36:46Z,8092,307,13,,Yes,
UCuyl9HIbX_fYTuJbLEz1KQw,_LVrlHufjgc,Giving Life To Surgical Training Through GoPro Live,2020-09-05T03:03:25Z,2585,34,5,"Surgical training of residents and fellows in this COVID time has become a real challenge. Surgical video recording with traditional microscope mounted cameras offer a good alternative to teach surgical techniques through the video recordings and reviewing with seniors. However live monitoring  and guiding throughout the surgery is a challenge.

GoPro is a compact action camera mainly used by sportsmen and people involved in extreme action.We have mounted GoPro camera to the side scope of the surgical microscope which is paired with a tablet through GoPro app. This video recording system has turned out to be extremely useful during this COVID times.

Our video demonstrates the various uses of GoPro video recording system and its GO LIVE option in surgical training and live monitoring.",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,FRndYnWoJ1w,Choosing the right IOL for your eyes,2020-08-31T11:04:08Z,14822,250,14,This video is aimed at educating patients requiring cataract surgery to choose right IOL for their eyes,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,KzpY2YdJR_Y,NIST Technique ( Needle Incision Sub-Tenon's Anesthesia),2020-08-29T02:30:52Z,4326,84,4,Our video demonstrates the easier and innovative method of Subtenon-s anaesthesia called Needle Incision Subtenon's Anaesthesia (NIST) technique.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,6wsaUT_Tk-w,Process of a systematic review and meta-analysis - Dr. Jennifer Evans,2020-08-25T12:52:24Z,296,12,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,AUo8silVfxg,Aravind Eye Hospital Pondicherry - AUROTUBE Live Stream,2020-08-25T12:20:02Z,0,3,0,,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,FCJTKBUxWYY,Writing case reports and original articles - Dr. Brian Stagg,2020-08-17T13:38:02Z,652,15,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,r7hXnrvZu0Y,डिजीटल पटल के प्रयोग से निकटदर्शिता,2020-08-13T14:15:40Z,165,7,0,"बच्चों के डिजीटल उपकरणों के प्रयोग पर लगाम लगाए 🧑‍💻📱
कोरोना माहमरी में घरों में बंद रहने से हम बच्चों में निकटदर्शिता नामक दूसरी माहमरी को जन्म दे सकते हैं👓👀
इसे समय पर रोकने के सुझावों के लिए यह फिल्म देखें।",No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,L_SGBuAjak8,Data Entry and EXCEL Part 2 - Mr. James Green,2020-08-11T13:15:20Z,266,7,0,,Yes,The most relevant category is \boxed{new technology review}.
UCuyl9HIbX_fYTuJbLEz1KQw,eAAd9oi51rY,Foundations in Searching the Biomedical Literature - Dr. Gurpreet Rana,2020-08-06T13:08:45Z,495,8,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,1OigBdyjtAM,Easy Ways To Sterilise And Reuse Facemasks,2020-08-03T08:38:53Z,605,21,2,All about mask. A public awareness initiative by Aravind Eye Care System. This video describes how to maintain and reuse face mask properly during this pandemic. The last two minutes are very important for cloth mask users,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,Q4IApgnTBwo,Aravind Eye Hospital Pondicherry's Zoom Meeting,2020-08-01T03:49:47Z,875,25,1,,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,OJzOk1G-CQg,Surgical Training IN COVID-19 Pandemic: Part-2 Fixing Of The Eyeball,2020-07-24T09:29:15Z,541,10,1,This videos demonstrates our innovation of fixing the eyeball using Spring-Action Apparatus for Fixation Of Eyeball (SAFE) technology,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,hKw2AnxxdlE,Artificial Intelligence in General Ophthalmology - Dr. Bryan Williams and Dr. Gabriela Czanner,2020-07-23T13:23:57Z,757,17,0,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,aeOXtaapoJI,Slit Lamp examination techniques for beginners,2020-07-22T04:33:32Z,116641,2786,35,Are you a budding ophthalmologist? This video is a must before you start using Slit Lamp Bio microscope,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,BWxhJBa8R0A,COVID - 19 Awareness Audio male voice,2020-07-20T08:42:00Z,465,5,1,COVID - 19 Awareness Audio,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,T1YyL_mXeoo,Method of using auto dispenser for hand sanitizer,2020-07-18T06:20:36Z,146,2,0,,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,R2WbGhJZTTo,Surgical Training During COVID-19 Pandemic Part 1- Setting up Web-Lab,2020-07-18T04:39:10Z,588,11,1,"This video demonstrates the steps to set up Wet-Lab for practicing surgeries Credits Concept- Dr. Rengaraj Venkatesh
 Video-editing - Dr. Shivraj Tagare 
Special Thanks-Dr. Pavan Kumar Mr. Syed Sulaiman Dr. Anitha Bhargawi",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,_HBCu_I7WRI,A chat with a brilliant person who helped defeat smallpox - Dr. Larry Brilliant,2020-07-16T17:31:26Z,597,14,1,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,eUKMmbSI8TM,How to read and understand AI Papers? - Dr Gabriela Czanner and Dr. Ivo Siekmann,2020-07-16T13:22:05Z,359,6,0,,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,qsdNc5q9kiA,COVID - 19 Awareness Audio,2020-07-16T09:50:37Z,172,4,0,,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,JYyo-1lAvgA,OT Protocol During COVID-19 Pandemic,2020-07-16T09:15:04Z,330,13,3,This video demonstrates the safety measures in OT during COVID-19 pandemic,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,F2055b4Gh-Y,INTUBATION HOOD,2020-07-15T12:02:14Z,587,6,0,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,H9Kpwa6oVXs,TABLE TOP SHIELD,2020-07-15T12:00:10Z,559,13,0,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,FZeT4zGYePg,COVID-19 Pandemic Awareness Patient Safety Measures,2020-07-15T11:50:05Z,325,10,0,,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,Hh2yXLyxIxk,Different approaches in Glaucoma - Dr. Bryan Williams and Dr. Gabriela Czanner,2020-07-09T13:25:02Z,337,12,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,FjIHcBMK-FE,Data collection basics and EXCEL - Dr. James Green,2020-07-07T12:42:38Z,244,5,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,cSXuow_eP7w,Techniques Of IOL Explantation in Phacoemulsification Surgery,2020-07-03T12:34:45Z,1931,30,2,This video demonstrates Techniques Of IOL Explantation in Phacoemulsification Surgery,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,2fYwdV-dHGc,Introduction to Artificial Intelligence in Eye Care - Dr. Silvester Czanner & Dr. Gabriela Czanner,2020-07-02T13:21:08Z,617,13,1,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,3xqqjojuus8,Myopia Pandemic in the Era of COVID-19 Pandemic - Tamil,2020-06-30T11:25:35Z,724,16,0,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,j0A5U-GTy7M,iOpener,2020-06-30T05:29:56Z,2942,132,9,Retracting eyelids using iOpener as a COVID-19 Safe procedure,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,AIQ0WXI30F8,Slitlamp Examination During COVID-19,2020-06-23T07:00:36Z,635,16,0,This video demonstrates measures to  be taken for safe eye examination during Covid-19 pandemic,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,zIMYasniFyI,Safety precautions during Solar Eclipse,2020-06-21T05:53:50Z,1204,29,1,"Be aware of Solar Eclipse and your eye by seeing this video

Credits
Dr. Rengaraj Venkatesh
Dr. Shivraj Tagare
Dr. Iva Kalita
credits 
The Most Dramatic 'Ring Of Fire' Solar Eclipse for a Decade Will Strike This Weekend
Celestron  Total Solar Eclipse - Time Lapse - Casper, WY
Libor Bednarik Free Stock footage - Sunset Time-lapse
Vector stock",No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,qUNrWw8p8Y8,GSI Live Webinar - Controversies in Glaucoma - Dr.Venkatesh,2020-06-20T07:32:05Z,471,13,0,,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,zhJdXdnCR_4,Slitlamp Breathe Shield: Guardian of The Slitlamp,2020-06-16T12:26:03Z,1118,31,3,"Is your Slitlamp shield of appropriate size during this pandemic?.🦠🦠🦠
Our team lead by Dr. Anjali, Dr. Iva Kalita, Dr. Sivagami worked on experiments to find the appropriate size for shield ensuring safety and user friendliness 👍Please see this video to make yourself a Safe Slitlamp Shield 


Credits
Concept
Dr. R Venkatesh
Dr. V. Rajesh
Dr. Anjali Khadia
Dr. N. Sivagami
Dr. Iva R. Kalita",Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,FBaYqFoKxeU,C3FA - Virtual Reality Based Perimetry,2020-06-15T07:17:43Z,594,19,0,C3FA - Virtual Reality Based Perimetry - Dr.R. Venkatesh,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,E5O-ynTr5K4,Antifog Noseband,2020-06-13T06:03:02Z,926,29,0,"This video demonstrates the process of making of antifog noseband. Antifog noseband prevents fogging of spectacles which happens when spectacles are worn along with the mask

Credits
Special Thanks Dr. Rengaraj Venkatesh
                             Dr. V. Rajesh
Concept Dr. Rakesh Betdur
                Dr. Vaibhav Khanna
                Dr. Shivraj Tagare",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,27Z00fsS-iE,Merry Go Round Technique For Subincisional Cortex Wash,2020-06-13T05:58:43Z,3035,54,1,"This video demonstrates the use of merry go round technique for subincisional cortex wash and in the wash of sticky cortex

Surgeon Dr. Rengaraj Venkatesh
Videoediting Dr. Pavan Kumar
                        Dr. Shivraj Tagare",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,rYCDiO9Tu98,Iris hooks - In the management of floppy iris,2020-06-06T05:56:29Z,898,18,0,"This video demonstrates the use of iris hooks in the management of small pupil due to floppy iris.
Credits
Surgeon - Dr. Rengaraj Venkatesh
 Edited by - Dr. Pavan Kumar
                     Dr. Shivraj Tagare",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,MCYSqhPv3uI,Myopia Pandemic in the Era of COVID-19 Pandemic,2020-06-04T10:06:33Z,3890,69,0,,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,4cljnrOcl24,Tips to reduce aerosol generation in MSICS,2020-05-31T08:53:52Z,1351,46,1,Tips to reduce aerosol generation in MSICS,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,IF6YVjv5B9Q,Single Piece Foldable IOL induced Pigmentary Glaucoma - A new Management Strategy,2020-05-30T04:27:22Z,519,11,6,"This video demonstrate the technique of foldable IOL removal through a 4 mm Limbal incision, opening of fibrosed capsular bag and implanting a 3 piece foldable IOL into the bag as a management strategy in alleviating sulcus placed single piece foldable IOL induced pigment dispersion glaucoma",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,IvBxhryCtos,COVID Safe 90D Holder,2020-05-26T07:16:05Z,1212,29,4,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,juFgFBmc2Ms,IAPB Webinar  Cost effective Innovations in Eye care during COVID 19,2020-05-21T12:27:35Z,384,10,0,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,JCpQVhL4u2E,Guardians of the New Norm - MLOP Educational Video,2020-05-18T10:17:37Z,409,8,0,This video describes the roles and responsibilities of Mid Level Ophthalmic Personnel during COVID 19 pandemic,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,21w1rSADN_I,Autodispenser for Hand Sanitizer - Dr. Annamalai,2020-05-18T05:11:31Z,503,12,0,"Disclaimer
Our ideas are a flexible approach to problem-solving during this COVID 19 Pandemic to bring safety for patients and staff using limited resources in an innovative way This needs further validation in the coming months",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,cbK3m3tWLWg,Lockdown Jugaad Series Grand Finale,2020-05-16T13:09:55Z,1120,14,4,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,4vyKy-m-sbc,05 Lockdown Jugaad Series - Friday,2020-05-15T11:59:11Z,512,7,0,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,893rDFax2u8,Pterygium Surgery,2020-05-15T09:00:06Z,23098,288,7,Our video demonstrates the technique of pterygium excision with conjunctival autograft and fibrin glue,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,eCxAyrPQslY,UVIDGE   UV sterilization for face masks,2020-05-15T06:54:49Z,609,8,0,"Disclaimer 
Our ideas are a flexible approach to problem-solving during this COVID 19 Pandemic to bring safety for patients and staff using limited resources in an innovative way
This needs further validation in the coming months",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,rVtakFoYOOw,04 Lockdown Jugaad Series - Thursday,2020-05-14T12:15:25Z,427,6,0,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,PYzdRps7Ovc,03 Lockdown Jugaad Series - Wednesday,2020-05-13T12:55:12Z,713,8,1,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,0TJq4kztpHk,02 Lockdown Jugaad Series - Tuesday,2020-05-12T12:17:48Z,640,8,0,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,XtLWRTtNaYo,01 Lockdown Jugaad Series - Monday,2020-05-11T12:18:03Z,1005,13,0,,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,ejzVHaFYNdg,DSEK Part 2 : Grafting DSEK lenticule,2020-05-09T06:08:50Z,10304,119,4,Our video is second and final part on technique of Descemet's Stripping Endothelial Keratoplasty.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,6dX1YTVWw3c,Immunosuppression for non-infectious uveitis - Dr. John Gonzalez,2020-05-02T15:18:47Z,1377,22,0,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,OD9hk4ACNks,DSEK : Part 1 - Preparation of donor cornea,2020-05-02T05:54:06Z,16162,149,5,Our video demonstrating manual donor button preparation for Descemets stripping endothelial keratoplasty.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,-aIA9ZrNPME,Bag-in-the-lens cataract surgery - Dr. Marie-José Tassignon,2020-05-01T12:11:12Z,1352,17,0,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,JhAyi68r5RA,Blepharoplasty: considerations to improve outcomes and prevent complications - Dr. Bradford Lee,2020-04-30T13:11:40Z,786,13,0,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,pxUkGF7YKMU,XNIT SFIOL made easy - Dr. Prabu Baskaran,2020-04-29T12:24:07Z,2451,50,2,,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,EOym2xXhCNU,Retinal detachment in eyes with choroidal coloboma - Dr. Pramod Bhende,2020-04-28T12:18:28Z,3795,50,11,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,4k7_JF8lJek,“sTOP The Train Wreck”: Taking Complex & Complicated to Premium Vision - Dr. Arun Gulani,2020-04-27T12:36:45Z,893,16,1,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Ta3WSzmhnE8,Tips to Overcome Digital Eye Strain - English,2020-04-27T06:51:34Z,1372,42,0,,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,ToKlBH5RzCk,Tips to Overcome Digital Eye Strain - Tamil,2020-04-27T06:50:31Z,10440,191,6,,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,-CTZ5SCadug,Challanges in MSICS,2020-04-25T13:03:44Z,8762,164,5,Video describing techniques to face various challanges in MSICS,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Mwmk0T99zuU,Newer and new medications for glaucoma? Does that work? - Dr. Alan Robin,2020-04-25T12:08:43Z,1065,15,0,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,ap5JQ5BAuSo,Advances in Corneal Transplantation - Dr. Meraf Wolle,2020-04-24T12:29:56Z,943,17,1,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,Z_8Lm3L_YcI,COVID Protection Cubicle,2020-04-24T03:44:41Z,895,18,2,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,ayn1u8AkPL8,Auto Dispenser for Hand Sanitizer,2020-04-24T03:39:07Z,187565,1878,91,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,62UYf46C2bU,MSICS Webinar,2020-04-23T16:06:32Z,5319,103,2,MSICS Webinar Symposium,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,zwNQLOfBGn8,Gonioscopy: Still State of the Art After 100 Years? - Dr. Wallace Alward,2020-04-23T12:20:50Z,1707,41,2,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,YQZ6n9fcNPg,Innovations and micro interventions - Dr. Sean Ianchulev,2020-04-22T12:26:58Z,481,14,0,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,6Id7LtsfG4o,"Toric IOLs: Alignment, misalignment and returning for rotation - Dr. David Chang",2020-04-21T15:36:07Z,3105,31,2,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,yWzSr1EHSKM,Important applications of clinical trials to glaucoma practice - Dr. David Friedman,2020-04-20T12:08:45Z,1260,15,0,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,Vb_CEAGpIrk,Aberrometry  in Ophthalmology - Dr. Josephine Christy,2020-04-18T12:11:18Z,5209,114,4,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,u-oKE_i2RBM,DIY Face Shield,2020-04-18T04:02:25Z,898,28,2,"Face shield. Corona outbreak. COVID 19. Doctor safety.
The video demonstrates our idea of creating a face shield with a commonly available plastic bottle.",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,FJbonHmdEAE,Management of strabismus - Dr. Fredrick Mouttapa,2020-04-17T12:17:56Z,1550,40,2,,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,mt6kpAsh6TU,Management of Anophthalmic socket - Dr. Dayakar Yadalla,2020-04-16T11:59:26Z,2641,44,2,,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,BzOfLZ_KBrg,COVID Glaucoma Quiz,2020-04-15T12:28:53Z,2259,35,0,,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,R57-iRwSNvg,Clinical Pearls in diabetic retinopathy - Dr. Manavi Sindal,2020-04-14T12:18:51Z,1870,25,1,,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,32fZXRhyHpw,Pterygium surgery: Next day cosmetic outcomes - Dr. Arun Gulani,2020-04-13T12:19:52Z,2947,61,4,,Yes,surgical tutorial
